dwell_time_total,context,country,country_name,weight,age,age_group,gender,q06_vote,q01_currently_distributed,q03_household_income,q02_should_distributed,q04_household_size,q05_income,q05_income_group,q08_gap,q13_responsibility_govt,q14_live,q15_education
64,3,MA,Morocco,3.498614533270371,55_and_over,4,2,1,5,3,3,4,297,1,3,3,4,14
592,3,MA,Morocco,1.0267010380771837,35_54,3,1,19,1,4,4,4,296,1,1,1,4,15
795,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,6,3,6,5,301,1,2,2,1,12
333,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,6,3,6,6,308,1,1,1,1,15
92,2,MA,Morocco,2.4752338757258836,35_54,3,2,19,4,5,1,7,311,1,1,NA,NA,NA
293,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,2,7,NA,NA,NA,NA,NA,NA
83,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,2,6,4,300,1,NA,NA,NA,NA
534,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,3,5,8,316,1,1,4,4,16
117,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,3,MA,Morocco,1.45118859610275,55_and_over,4,1,19,1,5,1,8,316,1,1,1,NA,NA
200,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,4,NA,NA,NA,NA,NA,NA,NA,NA
567,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,3,3,5,8,316,1,1,1,1,13
2772,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,4,3,6,4,297,1,1,2,1,15
271,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,4,4,4,8,316,1,1,3,1,13
45,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,3,NA,NA,NA,NA,NA,NA,NA,NA
636,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,3,6,8,316,1,1,1,2,15
174,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,2,2,3,291,1,2,NA,NA,NA
297,2,MA,Morocco,2.4752338757258836,35_54,3,2,2,6,3,6,6,310,1,2,2,4,15
270,2,MA,Morocco,3.498614533270371,55_and_over,4,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,3,MA,Morocco,1.45118859610275,55_and_over,4,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,4,2,5,4,296,1,1,2,4,15
178,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA
48,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,4,3,4,7,312,1,3,6,NA,NA
270,2,MA,Morocco,3.498614533270371,55_and_over,4,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA
167,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,3,4,4,8,316,1,1,1,1,13
459,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,5,6,7,311,1,1,5,4,13
66,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,3,3,5,5,NA,NA,NA,NA,NA,NA
786,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,4,5,5,301,1,1,2,1,16
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,5,3,1,5,304,1,1,5,3,16
94,3,MA,Morocco,1.0857762284654768,18_34,2,2,2,6,3,5,6,307,1,3,NA,NA,NA
120,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,5,1,4,1,NA,NA,NA,NA,NA,NA
356,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,5,7,311,1,2,1,4,16
550,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,5,1,5,301,1,3,2,2,14
81,2,MA,Morocco,1.0267010380771837,35_54,3,1,20,2,3,NA,NA,NA,NA,NA,NA,NA,NA
104,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,6,3,4,5,NA,NA,NA,NA,NA,NA
73,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA
164,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,2,8,316,1,2,NA,NA,NA
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
157,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,4,5,1,6,310,1,4,4,NA,NA
138,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,6,4,4,8,316,1,1,NA,NA,NA
41,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,3,1,7,311,1,1,1,2,14
326,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,5,3,5,6,306,1,2,2,1,13
13,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,3,3,1,5,302,1,1,2,4,13
192,2,MA,Morocco,1.45118859610275,55_and_over,4,1,20,3,5,3,6,NA,NA,NA,NA,NA,NA
422,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,3,6,2,289,1,2,2,1,15
509,3,MA,Morocco,1.0267010380771837,35_54,3,1,19,2,4,3,5,302,1,1,2,1,15
1022,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,5,1,8,316,1,1,3,4,12
98,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,3,3,NA,NA,NA,NA,NA,NA,NA
846,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,1,8,316,1,1,1,3,15
302,3,MA,Morocco,2.4752338757258836,35_54,3,2,2,2,4,2,3,291,1,1,6,1,15
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,6,4,4,8,316,1,1,3,2,15
238,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,6,2,5,8,317,1,1,1,2,13
124,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,3,4,6,3,NA,NA,NA,NA,NA,NA
277,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,4,3,2,NA,NA,NA,NA,NA,NA
73,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,4,5,3,291,1,1,1,1,15
21,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA
66,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,4,3,5,7,315,1,4,3,1,12
185,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,5,1,4,NA,NA,NA,NA,NA,NA
350,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,5,3,1,5,301,1,1,1,1,16
69,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA
164,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,6,5,3,5,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,5,4,7,311,1,NA,NA,NA,NA
37,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,3,5,302,1,3,4,NA,NA
320,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,4,3,8,316,1,1,1,4,12
676,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,4,5,8,316,1,2,6,4,13
1426,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,5,4,7,311,1,1,1,1,16
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,1,3,4,5,8,318,1,3,2,2,14
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,6,5,6,7,311,1,1,6,1,16
125,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,1,6,306,1,5,3,2,12
96,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,6,1,1,6,307,1,3,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,3,1,3,292,NA,NA,NA,NA,NA
67,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,5,3,NA,NA,NA,NA,NA,NA,NA,NA
310,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,2,3,291,1,1,1,1,15
106,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,5,3,6,7,311,1,NA,NA,NA,NA
NA,3,MA,Morocco,1.45118859610275,55_and_over,4,1,19,2,4,NA,NA,NA,NA,NA,NA,NA,NA
90,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,1,5,1,1,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,3.498614533270371,55_and_over,4,2,2,3,3,4,5,301,1,2,6,4,16
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,2,4,5,5,301,1,1,NA,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,2,4,4,5,301,1,1,1,1,16
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,3,3,5,302,1,2,2,1,16
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,1,2,4,2,7,311,1,1,2,1,16
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,2,8,316,1,2,1,4,15
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,6,7,311,1,1,1,2,15
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,1,1,5,1,6,306,1,1,1,4,16
399,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,2,2,2,1,281,1,1,3,3,16
228,3,MA,Morocco,3.498614533270371,55_and_over,4,2,1,3,5,1,NA,NA,NA,NA,NA,NA,NA
47,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,3,2,6,306,1,2,1,1,16
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,5,6,3,291,1,1,6,1,15
628,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,5,1,8,316,1,3,6,4,15
921,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,6,4,6,5,304,1,1,2,2,16
57,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,2,2,5,NA,NA,NA,NA,NA,NA
617,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,6,8,316,1,1,3,1,15
2791,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,6,3,6,3,291,1,2,2,1,15
89,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,5,2,8,319,1,2,2,2,13
103,2,MA,Morocco,2.4752338757258836,35_54,3,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2444,2,MA,Morocco,1.45118859610275,55_and_over,4,1,20,4,4,NA,NA,NA,NA,NA,NA,NA,NA
300,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,4,5,301,1,1,2,4,NA
2559,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,3,MA,Morocco,1.0857762284654768,18_34,2,2,2,2,2,4,3,291,1,1,1,1,15
462,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,5,4,296,1,1,2,3,15
NA,3,MA,Morocco,3.498614533270371,55_and_over,4,2,2,1,5,6,7,311,1,1,1,4,15
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,1,5,1,8,316,1,1,1,4,16
177,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,5,5,7,311,1,1,NA,NA,NA
924,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,3,6,8,320,1,3,6,4,12
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,1,3,4,6,306,1,1,6,4,14
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,2,4,3,6,306,1,2,1,1,16
204,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,4,3,8,316,1,3,NA,NA,NA
230,3,MA,Morocco,2.4752338757258836,35_54,3,2,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,2,5,301,1,1,3,2,14
592,3,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,3,5,5,303,1,2,4,1,16
105,3,MA,Morocco,2.4752338757258836,35_54,3,2,19,2,3,NA,NA,NA,NA,NA,NA,NA,NA
114,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,3,3,5,6,NA,NA,NA,NA,NA,NA
371,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,4,6,5,301,1,1,1,4,15
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,1,3,1,8,317,1,5,2,1,16
917,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,6,4,296,1,2,2,1,15
641,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,2,4,6,3,293,1,4,1,1,16
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,4,5,6,6,NA,NA,NA,NA,NA,NA
192,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,4,3,4,4,NA,NA,NA,NA,NA,NA
176,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA
260,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,6,3,3,5,304,1,2,1,1,16
2494,3,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,4,1,4,296,1,1,3,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,4,6,6,306,1,2,1,1,16
518,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,2,3,4,4,299,1,1,4,1,16
2653,2,MA,Morocco,2.4752338757258836,35_54,3,2,2,1,4,5,6,306,1,1,3,4,15
401,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,4,4,2,286,1,1,2,1,15
NA,3,MA,Morocco,2.4752338757258836,35_54,3,2,19,2,4,3,4,296,1,5,6,2,14
47,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,3,6,6,306,1,1,1,1,15
261,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,2,3,1,4,NA,NA,NA,NA,NA,NA
190,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,6,3,NA,NA,NA,NA,NA,NA
396,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,6,4,1,6,306,1,1,1,1,16
486,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,4,4,4,7,NA,NA,NA,NA,NA,NA
117,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,5,5,301,1,4,NA,NA,NA
95,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,1,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,4,6,3,295,1,NA,NA,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,3,3,6,3,NA,NA,NA,NA,NA,NA
198,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,3,4,2,5,301,1,1,6,4,15
103,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,3,3,4,300,1,2,NA,NA,NA
2059,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,5,2,5,304,1,5,6,4,16
1389,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA
510,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA
293,2,MA,Morocco,2.4752338757258836,35_54,3,2,1,6,1,1,7,NA,NA,NA,NA,NA,NA
88,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,3,5,6,306,1,3,NA,NA,NA
162,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,6,2,3,1,281,1,4,4,NA,15
341,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,6,3,6,5,301,1,1,2,1,12
286,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,3,5,5,301,1,2,2,1,15
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,6,3,6,7,311,1,2,1,1,13
253,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,3,5,302,1,1,1,1,16
127,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,5,4,6,7,311,1,NA,NA,NA,NA
60,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,3,4,6,NA,NA,NA,NA,NA,NA
1063,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,3,8,317,1,3,2,4,13
NA,3,MA,Morocco,2.4752338757258836,35_54,3,2,20,6,1,6,3,295,1,5,NA,NA,NA
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,3,4,6,309,1,1,3,1,16
146,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,4,5,3,8,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,1,2,8,317,1,3,6,NA,NA
422,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,2,3,4,3,291,1,1,1,1,16
435,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,2,4,2,7,311,1,1,1,4,13
178,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,5,4,4,NA,NA,NA,NA,NA,NA
128,2,MA,Morocco,1.45118859610275,55_and_over,4,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA
3033,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,4,5,5,301,1,1,4,1,14
140,3,MA,Morocco,2.4752338757258836,35_54,3,2,2,1,4,3,3,291,1,NA,NA,NA,NA
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,4,3,3,1,281,1,3,2,NA,NA
NA,3,MA,Morocco,3.498614533270371,55_and_over,4,2,1,3,5,6,8,316,1,5,NA,NA,NA
95,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,5,3,5,4,298,1,NA,NA,NA,NA
422,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,2,3,5,2,286,1,1,2,1,15
152,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,3,6,6,306,1,1,NA,NA,NA
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,6,4,6,6,NA,NA,NA,NA,NA,NA
260,3,MA,Morocco,2.4752338757258836,35_54,3,2,1,3,3,5,3,291,1,1,3,1,15
85,2,MA,Morocco,1.45118859610275,55_and_over,4,1,1,6,4,1,3,294,1,2,1,1,12
603,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,3,4,6,307,1,1,1,4,15
76,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,3,4,NA,NA,NA,NA,NA,NA,NA,NA
37,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,3,MX,Mexico,0.8457167980812519,18_34,2,2,NA,2,4,6,8,NA,NA,NA,NA,NA,NA
221,2,MX,Mexico,1.5048592963290297,55_and_over,4,1,2,1,3,3,3,172,1,1,1,2,15
43,3,MX,Mexico,1.7107560654506075,35_54,3,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA
728,2,MX,Mexico,1.133997846815848,35_54,3,1,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA
96,3,MX,Mexico,0.8457167980812519,18_34,2,2,2,3,3,4,4,176,1,3,6,1,15
669,3,MX,Mexico,0.8457167980812519,18_34,2,2,2,5,4,6,4,176,1,2,3,4,14
36,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,3,5,6,NA,NA,NA,NA,NA,NA,NA
2692,3,MX,Mexico,1.5048592963290297,55_and_over,4,1,NA,2,1,3,8,NA,NA,NA,NA,NA,NA
436,3,MX,Mexico,2.2702399092497507,55_and_over,4,2,NA,1,2,1,8,NA,NA,NA,NA,NA,NA
121,2,MX,Mexico,0.8457167980812519,18_34,2,2,2,5,3,5,5,181,1,1,3,NA,NA
41,2,MX,Mexico,1.7107560654506075,35_54,3,2,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA
45,2,MX,Mexico,1.133997846815848,35_54,3,1,NA,5,3,3,4,NA,NA,NA,NA,NA,NA
42,3,MX,Mexico,0.5605948430687129,18_34,2,1,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA
68,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MX,Mexico,0.5605948430687129,18_34,2,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
428,3,MX,Mexico,1.133997846815848,35_54,3,1,2,2,3,5,2,166,1,1,2,2,13
116,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,1,5,6,5,NA,NA,NA,NA,NA,NA
121,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MX,Mexico,1.133997846815848,35_54,3,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2,MX,Mexico,1.5048592963290297,55_and_over,4,1,NA,6,4,4,NA,NA,NA,NA,NA,NA,NA
NA,3,MX,Mexico,0.8457167980812519,18_34,2,2,2,1,1,1,2,166,1,1,2,4,15
26,2,MX,Mexico,1.7107560654506075,35_54,3,2,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA
87,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,2,5,1,5,NA,NA,NA,NA,NA,NA
19,3,MX,Mexico,1.7107560654506075,35_54,3,2,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA
96,2,MX,Mexico,1.5048592963290297,55_and_over,4,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2,MX,Mexico,1.133997846815848,35_54,3,1,NA,5,4,6,3,173,1,1,NA,NA,NA
69,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,6,2,3,2,NA,NA,NA,NA,NA,NA
71,2,MX,Mexico,0.5605948430687129,18_34,2,1,2,5,5,1,4,176,1,2,1,3,NA
238,3,MX,Mexico,0.5605948430687129,18_34,2,1,NA,5,2,5,3,NA,NA,NA,NA,NA,NA
14,3,MX,Mexico,0.5605948430687129,18_34,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,5,1,5,3,NA,NA,NA,NA,NA,NA
NA,3,MX,Mexico,2.2702399092497507,55_and_over,4,2,NA,4,3,4,4,NA,NA,NA,NA,NA,NA
NA,3,MX,Mexico,1.133997846815848,35_54,3,1,2,1,4,6,4,176,1,1,1,2,12
392,2,MX,Mexico,0.8457167980812519,18_34,2,2,2,6,3,6,3,172,1,1,1,4,14
25,3,MX,Mexico,0.8457167980812519,18_34,2,2,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA
519,2,MX,Mexico,1.7107560654506075,35_54,3,2,NA,1,2,1,8,NA,NA,NA,NA,NA,NA
92,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA
436,3,MX,Mexico,2.2702399092497507,55_and_over,4,2,NA,1,2,1,8,NA,NA,NA,NA,NA,NA
NA,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,2,4,3,8,NA,NA,NA,NA,NA,NA
193,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,3,4,2,4,NA,NA,NA,NA,NA,NA
76,3,MX,Mexico,1.133997846815848,35_54,3,1,NA,5,3,5,7,NA,NA,NA,NA,NA,NA
415,2,MX,Mexico,2.2702399092497507,55_and_over,4,2,NA,1,2,1,3,171,1,1,NA,NA,NA
47,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,2,3,5,4,NA,NA,NA,NA,NA,NA
91,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA
672,2,MX,Mexico,1.5048592963290297,55_and_over,4,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MX,Mexico,0.5605948430687129,18_34,2,1,NA,1,3,5,3,NA,NA,NA,NA,NA,NA
3638,3,MX,Mexico,1.7107560654506075,35_54,3,2,20,4,3,3,7,191,1,3,NA,NA,NA
63,3,MX,Mexico,2.2702399092497507,55_and_over,4,2,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA
2855,3,MX,Mexico,0.8457167980812519,18_34,2,2,2,6,4,6,4,176,1,3,2,2,13
33,2,MX,Mexico,1.133997846815848,35_54,3,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,3,MX,Mexico,0.5605948430687129,18_34,2,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA
408,3,MX,Mexico,1.5048592963290297,55_and_over,4,1,NA,3,3,3,3,171,1,1,NA,NA,NA
NA,3,MX,Mexico,1.7107560654506075,35_54,3,2,NA,6,1,1,4,NA,NA,NA,NA,NA,NA
83,2,MX,Mexico,1.7107560654506075,35_54,3,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA
486,3,MX,Mexico,1.133997846815848,35_54,3,1,2,1,3,6,8,196,1,1,1,2,14
1682,2,MX,Mexico,0.8457167980812519,18_34,2,2,NA,2,3,5,4,178,1,NA,NA,NA,NA
231,2,MX,Mexico,0.5605948430687129,18_34,2,1,2,5,4,5,4,176,1,4,NA,NA,NA
57,2,MX,Mexico,0.5605948430687129,18_34,2,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
82,2,MX,Mexico,1.5048592963290297,55_and_over,4,1,NA,3,5,4,NA,NA,NA,NA,NA,NA,NA
41,3,MX,Mexico,0.8457167980812519,18_34,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,3,MX,Mexico,1.5048592963290297,55_and_over,4,1,NA,4,5,3,NA,NA,NA,NA,NA,NA,NA
